draft_num,draft_year,report,word_count,A,G,GP,PIM,Pts,draft_team,junior_team,name,pos,round_num,clas
3,2012,"Some might try and say that the Milwaukee-born Galchenyuk's fortunes are exclusively tied to Yakupov, but that is far from a fair assessment. He is a smart, skilled player in his own right, and may be one of the most complete all-around players in the draft. He is already over 6 feet, and growing. Like his linemate, Yakupov, he also moves well, with balance and powerful stride and is strong on the puck. Both are scorers and offensive generators, and difficult to typecast as one over the other. Has a strong hard wrist shot, but his biggest strength is his great stick-handling skills. Both players basically provided most of their Sarnia Jr. team's offensive. Galchenyuk reads the ice and takes full advantage of the situations to control the flow of play. His on-ice awareness, which gets him to the proper spaces offensively and in the other two zones, only makes him more dangerous. Dangles as well as any player in the draft and his top-end speed and drive to the net are in no way tied to his line mate. Exceptional hockey IQ (his father was a pro player) and selfless line mate who approaches the game, practice and off-ice regime like he is already a pro. Has communicated his interest to represent the USA in competition, thus separating himself for the ""Russian signing factor."" His early season ACL tear will limit him to 6 games late in the year. Teams know of his commitment and skills. In a draft as strong as this one, it is hard to believe that teams may target others over him, but it is difficult to believe he isn't selected in the first round despite his serious injury.",284,169,127,490,185,296,Montreal,Sarnia Sting [OHL],Alex_Galchenyuk,C,1,True
4,2012,"Huge player with huge upside. A big man who skates exceptionally well and has turns. Moves laterally with the fluidity of an average size player. Very cool under pressure and a very good ice general whose vision allows him to make the right play. Rarely beaten one on one due to his size. He has a strong shot from the point and is excellent at reading where to go with the puck. Can pass the puck on offense better than most. His bread and butter is his ability to move the puck up ice using his speed and accurate passing. He uses his size to be an aggressive physical force in his defensive zone, making him a more attractive prospect, filled with upside. The fact that his father, Paul, was an NHLer doesn't hurt either.",135,2,0,37,26,2,NY Islanders,Edmonton Oil Kings [WHL],Griffin_Reinhart,D,1,False
114,2013,"Growing defender with good instincts and toughness. An excellent European prospect who unfortunately broke his collarbone in November 2012, just as he started to excel at showing his offensive prowess. Good four direction skater with playmaking ability.  Has a bit of edge and is a pretty good open-ice checker. His draft status may be hindered by that fact, and that he is good in all phases but hasn't really shown superiority in any one area. He was selected to the roster for the World Junior Under-18 Tournament in April.",89,0,0,0,0,0,Winnipeg,Rimouski Oceanic [QMJHL],Jan_Kostalek,D,4,False
1,2012,"Burgeoning elite player who has dynamic puck skills, excellent on-ice vision, speed and an accurate shot. Plays with an edge and enjoys the gritty aspects, making more than one opposing player remember his sweater number. He is consistently able to explode into bigger players and knock them off their feet due to powerful speed and balance.  Scored over a 100 points in his transition year into North American hockey, and it is expected his pace will not slow down. He is a finisher, first and foremost, but also reads the play and makes the right play with the correct pass. His skating is what sets him apart, enabling tremendous lateral mobility. His burst and hands, combined with him doing everything at top speed, also make him very difficult to defend against. When necessary, he can make defenders look silly when he rockets in. Has an entire toolbox of moves and shots, and a one-timer that is hard to stop. Was offered millions to stay in Russia, but chose to get his $160 dollars/month to make the transition to the North American style with one purpose in mind: Make it to the NHL is the fall of 2012. Top pick or first tier prospect.",203,74,62,350,142,136,Edmonton,Sarnia Sting [OHL],Nail_Yakupov,R,1,True
2,2012,"Elusive offensive player who displays strong leadership and offensive prowess for his team. He is an instinctive up-ice attacker, who is tremendous in transition. A beautiful skating stride lets him put his offensive instincts to work. He is already polished well beyond his age in terms of understanding and accomplishing all on-ice tasks. There is a very strong possibility he plays in the NHL next season. Has a high skill level to match his head, and passes the puck extremely well. Has strong awareness and positioning in his defensive zone.",90,88,13,320,100,101,Columbus,Everett Silvertips [WHL],Ryan_Murray,D,1,True
111,2013,"He was selected to the roster for the World Junior Under-18 Tournament in April 2013, where the smaller defender showed he was a mobile puck mover  who passes the puck extremely well and displays solid awareness and composure in the defensive zone. Has excellent mobility and is above average in transition. Pivots well, and has shown he can engage and close on defense. Will have to get bigger and stronger but looks like a prospect with upside.",77,0,0,0,0,0,Chicago,Djurgarden Jrs. (Sweden),Robin_Norell,D,4,False
108,2013,Has only played defense for two seasons. Displays the physical tools to continue improve on the backline. Sees an occasional shift up front.,23,6,1,103,79,7,Ottawa,Guelph Storm [OHL],Ben_Harpur,D,4,True
109,2013,"Big Fluid winger who is a second year eligible player with skills. Had an injury-marred season partially due to his attempts to play like a heavyweight when his body is still at featherweight. Displays good hands, feet and  nice shot, but needs to get stronger and buk up to continue upward development. Must be viewed as a long term project. Headed to the U of Nebraska-Omaha.",66,0,0,0,0,0,Detroit,West Kelowna Warriors [BCHL],David_Pope,L,4,False
105,2013,"Big left-handed centre-wing who has some touch and is unafraid to stand up for his teammates.  His over-all game is a work in progress and his first two steps, and mobilty have him tycast already as more of a North-South guy that has to work to stay with the play. At this juncture, he gets in the battle araes and uses his size to out-muscle and work pucks free and cause havoc in front.  He does have decent hands too. He does his best to block shots and use his size in his defensive zone. A very willing combatant too. Teams will have to decide whether they think he can to be a better shooter and shooter as they decide on his slottng. Projects as that front cloggingcentre and willing disruptor.",131,0,0,0,0,0,Columbus,Saginaw Spirit [OHL],Nick_Moutrey,C,4,False
102,2013,"Big Swedish who has seen work at all three forward positions. Had great success at the lower rungs of the Swedish leagues as a scorer, but projects more a third liner in the pros. A work in progress",38,2,0,6,4,2,Ottawa,Djurgarden Jrs. (Sweden),Tobias_Lindberg,R,4,False
107,2013,"Solid defender on a weak junior team. Very smart in all zones and patiently goes to work with the walls falling around him. Good gap control, strong puck handler, strong outlet passer and a growing ability to be a strong up-ice carrier.",42,0,0,0,0,0,Minnesota,Shawinigan Cataractes [QMJHL],Dylan_Labbe,D,4,False
